,RouteUID,RouteNameZh_tw,SubRouteUID,SubRouteNameZh_tw,Direction,StopUID,StopNameZh_tw,StopBoarding,StopSequence,PositionLat,PositionLon,旅次時段,上車人數,下車人數
28,ILA0011,紅1,ILA001101,紅1,0,ILA297125,頭城站,0,5,24.85794,121.82553,20,1,0
37,ILA0011,紅1,ILA001101,紅1,0,ILA297127,青雲路,0,6,24.85548,121.82345,20,2,0
96,ILA0011,紅1,ILA001101,紅1,0,ILA297133,礁溪轉運站,0,17,24.830982,121.777881,20,4,0
121,ILA0011,紅1,ILA001101,紅1,0,ILA297140,礁溪電池廠,0,19,24.82462,121.77081,20,1,0
142,ILA0011,紅1,ILA001101,紅1,0,ILA297144,協天廟,0,21,24.818766,121.768666,20,2,0
230,ILA0011,紅1,ILA001102,紅1,1,ILA297189,第一銀行,0,5,24.75755,121.75266,20,1,0
287,ILA0011,紅1,ILA001102,紅1,1,ILA297143,礁溪國小,0,23,24.82107,121.76965,20,1,0
309,ILA0011,紅1,ILA001102,紅1,1,ILA297133,礁溪轉運站,0,26,24.830982,121.777881,20,4,0
353,ILA0012,紅2,ILA001201,紅2,0,ILA297196,綠九市場,0,2,24.74912,121.75524,20,1,0
364,ILA0012,紅2,ILA001201,紅2,0,ILA297198,蘭陽女中,0,3,24.74672,121.75498,20,5,0
381,ILA0012,紅2,ILA001201,紅2,0,ILA297222,石油公司,0,12,24.69815,121.76881,20,1,0
392,ILA0012,紅2,ILA001201,紅2,0,ILA297230,復興路口,0,18,24.682037,121.769646,20,1,0
406,ILA0012,紅2,ILA001201,紅2,0,ILA297081,羅東夜市(中山公園),0,19,24.67661,121.76794,20,5,4
422,ILA0012,紅2,ILA001201,紅2,0,ILA297241,聖母醫院,0,21,24.67068,121.77093,20,1,0
439,ILA0012,紅2,ILA001201,紅2,0,ILA297086,羅東轉運站,0,24,24.67818,121.775704,20,3,0
464,ILA0012,紅2,ILA001201,紅2,0,ILA297270,冬山國中,0,35,24.63255,121.79326,20,2,1
479,ILA0012,紅2,ILA001201,紅2,0,ILA297053,蘇澳新站,0,44,24.60775,121.8271,20,1,0
507,ILA0012,紅2,ILA001201,紅2,0,ILA297059,南方澳(港區),0,54,24.585293,121.864485,20,1,0
525,ILA0012,紅2,ILA001202,紅2,1,ILA297211,南方澳,1,1,24.580572,121.870334,20,3,0
639,ILA0012,紅2,ILA001202,紅2,1,ILA297083,羅東夜市(中山公園),0,35,24.67649,121.76803,20,3,0
1098,ILA0112,112,ILA011201,112,0,ILA296014,礁溪轉運站,1,1,24.830918,121.777907,20,46,0
1112,ILA0112,112,ILA011201,112,0,ILA296887,礁溪湯圍溝,0,2,24.828817,121.774117,20,4,0
1124,ILA0112,112,ILA011201,112,0,ILA297138,湯圍溝,0,3,24.826746,121.771651,20,8,6
1135,ILA0112,112,ILA011201,112,0,ILA297139,礁溪電池廠,0,4,24.824619,121.770786,20,1,2
1149,ILA0112,112,ILA011201,112,0,ILA296893,礁溪國小,0,5,24.82092,121.76938,20,1,7
1164,ILA0112,112,ILA011201,112,0,ILA296901,協天廟,0,6,24.818749,121.768591,20,2,7
1178,ILA0112,112,ILA011201,112,0,ILA296902,大忠路,0,8,24.82305,121.76527,20,3,27
1193,ILA0112,112,ILA011201,112,0,ILA291106,仁愛路,0,10,24.82527192,121.7677417,20,3,2
1206,ILA0112,112,ILA011201,112,0,ILA291092,湯圍溝(仁愛路),0,11,24.827621,121.770629,20,2,0
1226,ILA0112,112,ILA011201,112,0,ILA291110,礁溪火車站,0,13,24.8272,121.775117,20,4,5
3513,ILA0345,1794,ILA034502,1794,1,ILA235245,頂大義,0,18,24.68513,121.70319,20,1,0
3524,ILA0345,1794,ILA034502,1794,1,ILA235251,大洲,0,24,24.69297,121.72908,20,1,0
3849,ILA0345,1794,ILA0345A2,1794A,1,ILA235245,頂大義,0,21,24.68513,121.70319,20,1,0
4397,ILA0348,1797,ILA034802,1797,1,ILA235001,龍德里,0,15,24.64444,121.82985,20,1,0
4404,ILA0348,1797,ILA034802,1797,1,ILA235002,區界,0,16,24.64763,121.82855,20,2,0
4447,ILA0348,1797,ILA034802,1797,1,ILA235024,五結,0,28,24.684908,121.797482,20,1,0
4460,ILA0348,1797,ILA034802,1797,1,ILA235033,羅東火車站,0,37,24.6778699996102,121.773319954303,20,2,1
5364,ILA0622,1766,ILA062201,1766,0,ILA244760,城仔,0,50,24.72704,121.76711,20,1,0
5375,ILA0622,1766,ILA062201,1766,0,ILA244761,宜蘭縣政府,0,51,24.73132,121.76482,20,2,0
5391,ILA0622,1766,ILA062201,1766,0,ILA244764,蘭陽女中,0,54,24.74586,121.75553,20,1,0
5413,ILA0622,1766,ILA062201,1766,0,ILA303075,幸福轉運站,0,57,24.751682,121.756296,20,4,2
5427,ILA0622,1766,ILA062201,1766,0,ILA303079,宜蘭火車站(光復路),0,58,24.75501,121.75684,20,1,0
5456,ILA0622,1766,ILA062201,1766,0,ILA259431,第一銀行,0,60,24.75755,121.75266,20,2,0
5470,ILA0622,1766,ILA062201,1766,0,ILA222194,北門,0,61,24.759172,121.753009,20,1,0
5483,ILA0622,1766,ILA062201,1766,0,ILA303080,蘭陽別院(念佛會),0,62,24.762247,121.754012,20,3,0
5585,ILA0622,1766,ILA062201,1766,0,ILA302784,礁溪轉運站,0,81,24.82999,121.7775,20,1,2
5589,ILA0622,1766,ILA062201,1766,0,ILA116556,白雲路,0,84,24.83669,121.78646,20,1,0
5923,ILA0622,1766,ILA062202,1766,1,ILA300400,宜蘭轉運站,0,41,24.751,121.75948,20,2,0
5936,ILA0622,1766,ILA062202,1766,1,ILA115943,綠九市場,0,42,24.74912,121.75524,20,1,0
5950,ILA0622,1766,ILA062202,1766,1,ILA244319,蘭陽女中,0,43,24.74672,121.75498,20,29,0
5962,ILA0622,1766,ILA062202,1766,1,ILA244417,宜蘭運動公園,0,45,24.74022,121.75877,20,2,0
6023,ILA0622,1766,ILA062202,1766,1,ILA244770,復興路口,0,58,24.682037,121.769646,20,2,2
6037,ILA0622,1766,ILA062202,1766,1,ILA302787,羅東夜市(中山公園),0,59,24.67661,121.76794,20,17,8
6049,ILA0622,1766,ILA062202,1766,1,ILA244683,博愛醫院,0,60,24.67261,121.77013,20,5,4
6079,ILA0622,1766,ILA062202,1766,1,ILA307864,羅東轉運站,0,64,24.67818,121.775704,20,10,0
6167,ILA0622,1766,ILA062202,1766,1,ILA244842,湧泉,0,90,24.5956,121.844518,20,2,3
6494,ILA0624,1792,ILA062402,1792,1,ILA235084,田心仔,0,18,24.66745,121.67975,20,1,0
6500,ILA0624,1792,ILA062402,1792,1,ILA241571,大坑,0,19,24.66739,121.68238,20,1,0
6517,ILA0624,1792,ILA062402,1792,1,ILA235087,福壽站,0,22,24.66731,121.69514,20,1,0
6529,ILA0624,1792,ILA062402,1792,1,ILA116028,大埔,0,23,24.66778,121.70213,20,4,0
6580,ILA0624,1792,ILA062402,1792,1,ILA116030,廣興,0,31,24.67017,121.750194,20,9,0
6602,ILA0624,1792,ILA062402,1792,1,ILA280573,羅東夜市(中山公園),0,36,24.67644,121.76807,20,3,2
6604,ILA0624,1792,ILA062402,1792,1,ILA235032,電信局,0,37,24.6783099995982,121.770809954348,20,1,1
6618,ILA0624,1792,ILA062401,1792,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,20,19,0
6632,ILA0624,1792,ILA062401,1792,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,20,22,0
6659,ILA0624,1792,ILA062401,1792,0,ILA115944,羅東夜市(中山公園),0,4,24.67661,121.76794,20,30,0
6677,ILA0624,1792,ILA062401,1792,0,ILA244468,維揚路,0,6,24.672329,121.761932,20,2,0
6698,ILA0624,1792,ILA062401,1792,0,ILA244469,廣興,0,9,24.6701846646589,121.749683161728,20,4,0
6736,ILA0624,1792,ILA062401,1792,0,ILA235057,月眉村,0,28,24.6671899991663,121.655919956293,20,1,3
7328,ILA0783,1785,ILA078302,1785,1,ILA234694,員山公園,0,20,24.74489,121.72256,20,1,0
7635,ILA0786,1786,ILA078601,1786,0,ILA234715,深溝村,0,14,24.72316,121.72203,20,1,0
7653,ILA0786,1786,ILA078602,1786,1,ILA234724,榮總員山分院,1,1,24.7212,121.68793,20,8,0
7662,ILA0786,1786,ILA078602,1786,1,ILA234725,內城,0,2,24.72078,121.689,20,1,0
7693,ILA0786,1786,ILA078602,1786,1,ILA234732,深溝村,0,8,24.723008,121.721919,20,1,0
7709,ILA0786,1786,ILA078602,1786,1,ILA234736,進士里,0,12,24.736022,121.74067,20,2,0
7781,ILA0788,1788,ILA078801,1788,0,ILA271120,宜蘭轉運站,1,1,24.751763,121.75972,20,2,0
7787,ILA0788,1788,ILA078801,1788,0,ILA303086,幸福轉運站,0,2,24.7519,121.75655,20,7,0
7794,ILA0788,1788,ILA078801,1788,0,ILA303088,宜蘭火車站(光復路),0,3,24.755172,121.756306,20,11,0
7802,ILA0788,1788,ILA078801,1788,0,ILA234746,宜蘭教會,0,4,24.75613,121.756,20,4,0
7806,ILA0788,1788,ILA078801,1788,0,ILA234747,延平,0,5,24.75467,121.76286,20,2,0
7814,ILA0788,1788,ILA078801,1788,0,ILA234752,五大楓林,0,10,24.7476699993876,121.782429954439,20,1,2
7846,ILA0788,1788,ILA078802,1788,1,ILA241688,大福海濱遊憩區,1,1,24.802427,121.816726,20,1,0
8195,ILA0011,紅1,ILA001101,紅1,0,ILA297148,十六結,0,23,24.80964,121.76701,20,0,2
8209,ILA0011,紅1,ILA001101,紅1,0,ILA297162,四城,0,29,24.787387,121.761526,20,0,2
8227,ILA0011,紅1,ILA001101,紅1,0,ILA303090,蘭陽別院(念佛會),0,36,24.762132,121.753852,20,0,1
8257,ILA0011,紅1,ILA001101,紅1,0,ILA297190,宜蘭中山公園,0,39,24.75433,121.75378,20,0,1
8271,ILA0011,紅1,ILA001101,紅1,0,ILA297194,幸福轉運站,0,41,24.75169,121.7563,20,0,4
8324,ILA0011,紅1,ILA001102,紅1,1,ILA297141,礁溪電池廠,0,24,24.82454,121.7709,20,0,1
8362,ILA0011,紅1,ILA001102,紅1,1,ILA299026,二城國小,0,33,24.84424,121.80561,20,0,1
8375,ILA0011,紅1,ILA001102,紅1,1,ILA299021,頭城家商,0,36,24.84965,121.81563,20,0,1
8386,ILA0011,紅1,ILA001102,紅1,1,ILA297128,青雲路,0,37,24.85544,121.82359,20,0,3
8420,ILA0012,紅2,ILA001201,紅2,0,ILA302584,宜蘭縣政府,0,6,24.730883,121.764751,20,0,1
8433,ILA0012,紅2,ILA001201,紅2,0,ILA297226,羅東林場,0,16,24.68652,121.77081,20,0,1
8441,ILA0012,紅2,ILA001201,紅2,0,ILA297237,博愛醫院,0,20,24.67261,121.77013,20,0,1
8483,ILA0012,紅2,ILA001201,紅2,0,ILA297239,東興,0,38,24.62345,121.80351,20,0,1
8490,ILA0012,紅2,ILA001201,紅2,0,ILA297233,東城,0,40,24.61585,121.81055,20,0,2
8508,ILA0012,紅2,ILA001201,紅2,0,ILA297055,蘇澳國中,0,47,24.597015,121.83493,20,0,2
8541,ILA0012,紅2,ILA001201,紅2,0,ILA297211,南方澳,-1,55,24.580572,121.870334,20,0,8
8590,ILA0012,紅2,ILA001202,紅2,1,ILA297086,羅東轉運站,0,30,24.67818,121.775704,20,0,3
8627,ILA0012,紅2,ILA001202,紅2,1,ILA297201,三角,0,50,24.742592,121.756719,20,0,3
8900,ILA0112,112,ILA011201,112,0,ILA297017,礁溪轉運站,-1,14,24.830918,121.777907,20,0,18
9942,ILA0345,1794,ILA034502,1794,1,ILA307866,羅東轉運站,-1,39,24.67796,121.77554,20,0,2
10214,ILA0345,1794,ILA0345A2,1794A,1,ILA235032,電信局,0,40,24.6783099995982,121.770809954348,20,0,1
10622,ILA0348,1797,ILA034802,1797,1,ILA264711,下鼎橄社,0,25,24.6735,121.8086,20,0,2
10646,ILA0348,1797,ILA034802,1797,1,ILA235032,電信局,0,36,24.6783099995982,121.770809954348,20,0,1
10661,ILA0348,1797,ILA034802,1797,1,ILA307866,羅東轉運站,-1,38,24.67796,121.77554,20,0,2
11140,ILA0622,1766,ILA062201,1766,0,ILA277807,新生里,0,64,24.768015,121.756123,20,0,1
11152,ILA0622,1766,ILA062201,1766,0,ILA108474,一結,0,68,24.78239,121.76058,20,0,1
11156,ILA0622,1766,ILA062201,1766,0,ILA247514,四城,0,69,24.78716,121.76176,20,0,2
11202,ILA0622,1766,ILA062201,1766,0,ILA271463,礁溪電池廠,0,79,24.82454,121.7709,20,0,3
11208,ILA0622,1766,ILA062201,1766,0,ILA293532,礁溪湯圍溝,0,80,24.82839,121.77333,20,0,3
11243,ILA0622,1766,ILA062201,1766,0,ILA222219,二城,0,86,24.83857,121.79331,20,0,1
11294,ILA0622,1766,ILA062201,1766,0,ILA280673,青雲路,0,92,24.85544,121.82359,20,0,1
11305,ILA0622,1766,ILA062201,1766,0,ILA299280,頭城國小,0,94,24.862545,121.828702,20,0,1
11425,ILA0622,1766,ILA062202,1766,1,ILA244418,宜蘭縣政府,0,46,24.730883,121.764751,20,0,1
11433,ILA0622,1766,ILA062202,1766,1,ILA116753,北橋頭,0,48,24.72165,121.76983,20,0,1
11446,ILA0622,1766,ILA062202,1766,1,ILA244423,石油公司,0,52,24.69815,121.76881,20,0,1
11482,ILA0622,1766,ILA062202,1766,1,ILA244775,聖母醫院,0,61,24.67068,121.77093,20,0,9
11500,ILA0622,1766,ILA062202,1766,1,ILA292408,羅莊社區2站,0,65,24.67275,121.77753,20,0,6
11506,ILA0622,1766,ILA062202,1766,1,ILA245104,慕光,0,68,24.65663,121.77875,20,0,1
11511,ILA0622,1766,ILA062202,1766,1,ILA116766,砂港,0,69,24.65269,121.78157,20,0,1
11548,ILA0622,1766,ILA062202,1766,1,ILA274187,冬山,0,74,24.633589,121.79036,20,0,6
11551,ILA0622,1766,ILA062202,1766,1,ILA244381,冬山國中,0,75,24.632479,121.793367,20,0,3
11556,ILA0622,1766,ILA062202,1766,1,ILA244634,香和,0,76,24.63033,121.79736,20,0,2
11567,ILA0622,1766,ILA062202,1766,1,ILA244824,東興,0,78,24.62345,121.80351,20,0,3
11601,ILA0622,1766,ILA062202,1766,1,ILA300808,聖愛里,0,86,24.599763,121.834285,20,0,2
11608,ILA0622,1766,ILA062202,1766,1,ILA244839,蘇澳國中,0,87,24.59701,121.83494,20,0,6
11613,ILA0622,1766,ILA062202,1766,1,ILA234971,聖湖,0,88,24.5963,121.83849,20,0,2
11658,ILA0622,1766,ILA062202,1766,1,ILA244874,進安宮,0,95,24.58405,121.86465,20,0,1
11672,ILA0622,1766,ILA062202,1766,1,ILA268973,江夏路,0,96,24.58188,121.86506,20,0,6
11701,ILA0622,1766,ILA062202,1766,1,ILA244886,南方澳,-1,98,24.580572,121.870334,20,0,2
11789,ILA0624,1792,ILA062402,1792,1,ILA235091,農場,0,26,24.6700799993974,121.714729955285,20,0,1
11849,ILA0624,1792,ILA062402,1792,1,ILA235033,羅東火車站,0,38,24.6778699996102,121.773319954303,20,0,14
11861,ILA0624,1792,ILA062402,1792,1,ILA307866,羅東轉運站,-1,39,24.67796,121.77554,20,0,2
11866,ILA0624,1792,ILA062401,1792,0,ILA235037,成功派出所(文化工場),0,5,24.672973,121.766251,20,0,1
11878,ILA0624,1792,ILA062401,1792,0,ILA235039,北成,0,7,24.67227,121.75667,20,0,2
11884,ILA0624,1792,ILA062401,1792,0,ILA235040,水源地,0,8,24.67118,121.75262,20,0,1
11892,ILA0624,1792,ILA062401,1792,0,ILA235042,廣安路,0,10,24.66933,121.7451,20,0,1
11901,ILA0624,1792,ILA062401,1792,0,ILA235044,柯子林,0,12,24.6698,121.72477,20,0,2
11915,ILA0624,1792,ILA062401,1792,0,ILA235046,農場,0,14,24.6702688050034,121.714735944692,20,0,4
11923,ILA0624,1792,ILA062401,1792,0,ILA115964,玉尊宮,0,15,24.67004,121.70959,20,0,10
11932,ILA0624,1792,ILA062401,1792,0,ILA235048,全家福,0,16,24.66948,121.70719,20,0,1
11942,ILA0624,1792,ILA062401,1792,0,ILA115965,大埔,0,17,24.66809,121.70255,20,0,9
11973,ILA0624,1792,ILA062401,1792,0,ILA235053,田心仔,0,22,24.66758,121.67976,20,0,4
11984,ILA0624,1792,ILA062401,1792,0,ILA245009,宜蘭監獄,0,23,24.6676199992547,121.677829955915,20,0,3
11995,ILA0624,1792,ILA062401,1792,0,ILA241589,大湖,0,25,24.6679,121.67124,20,0,2
12021,ILA0624,1792,ILA062401,1792,0,ILA115967,三星一站,0,29,24.666595,121.653381,20,0,16
12027,ILA0624,1792,ILA062401,1792,0,ILA235060,三星二站,0,30,24.6660610779921,121.651617221764,20,0,5
12036,ILA0624,1792,ILA062401,1792,0,ILA235058,義德街,0,31,24.665842,121.64968,20,0,3
12049,ILA0624,1792,ILA062401,1792,0,ILA235063,城隍廟,0,34,24.6645199991139,121.640759956545,20,0,1
12070,ILA0624,1792,ILA062401,1792,0,ILA235066,下湖路,0,37,24.66245,121.6284,20,0,1
12091,ILA0624,1792,ILA062401,1792,0,ILA115970,天送埤,-1,39,24.66183,121.621804,20,0,9
12135,ILA0783,1785,ILA078302,1785,1,ILA303089,宜蘭火車站(光復路),0,28,24.754995,121.756177,20,0,1
12485,ILA0786,1786,ILA078601,1786,0,ILA234723,榮總員山分院,-1,21,24.721279,121.688182,20,0,1
12502,ILA0786,1786,ILA078602,1786,1,ILA234738,宜蘭大學,0,15,24.745793,121.7487815,20,0,7
12541,ILA0786,1786,ILA078602,1786,1,ILA247488,宜蘭轉運站,-1,21,24.75234,121.75873,20,0,5
12584,ILA0788,1788,ILA078801,1788,0,ILA234791,帝爺廟,0,9,24.74899,121.77894,20,0,1
12592,ILA0788,1788,ILA078801,1788,0,ILA247587,壯圍鄉公所,0,11,24.7463599994059,121.785679954377,20,0,7
12596,ILA0788,1788,ILA078801,1788,0,ILA234754,壯圍國小,0,12,24.745002,121.788897,20,0,1
12602,ILA0788,1788,ILA078801,1788,0,ILA234758,壯圍大橋,0,16,24.7355237931822,121.809621264076,20,0,1
12610,ILA0788,1788,ILA078801,1788,0,ILA247592,公館,0,17,24.73554,121.816251,20,0,2
12640,ILA0788,1788,ILA078801,1788,0,ILA247591,過嶺,0,25,24.764241,121.815917,20,0,3
12644,ILA0788,1788,ILA078801,1788,0,ILA234807,三塊厝,0,26,24.76833,121.81586,20,0,1
12659,ILA0788,1788,ILA078801,1788,0,ILA247589,新社,0,29,24.785163,121.814534,20,0,5
12673,ILA0788,1788,ILA078801,1788,0,ILA234813,大福海濱遊憩區,-1,33,24.802297,121.816976,20,0,4
12728,ILA0788,1788,ILA078802,1788,1,ILA303087,幸福轉運站,0,32,24.75169,121.7563,20,0,1
